Sheet,Title,Available Globally?,Release Date,Hours Viewed,Runtime,Views
Movies,Trust (2025),No,,12300000,1:30,8200000
Movies,SUZUKI=BAKUDAN // 爆弾,No,,18500000,2:17,8100000
Movies,Love Untangled // 고백의 역사,Yes,2025-08-29,16400000,2:01,8100000
Movies,Goodbye June,Yes,2025-12-24,15700000,1:56,8100000
Movies,The Proposal (2009),No,,14500000,1:47,8100000
Movies,Chicken Run: Dawn of the Nugget,Yes,2023-12-15,13800000,1:42,8100000
Movies,Turbo (2013),No,,12900000,1:36,8100000
Movies,Alvin and the Chipmunks: Chipwrecked,No,,11700000,1:27,8100000
Movies,Catch Me If You Can (2002),No,,19000000,2:22,8000000
Movies,Glass Onion: A Knives Out Mystery,Yes,2022-12-23,18900000,2:21,8000000
Movies,Shrek the Third,No,,12700000,1:35,8000000
Movies,Independence Day (1996),No,,19000000,2:25,7900000
Movies,Soul on Fire,No,,14800000,1:52,7900000
Movies,A Time For Bravery // La hora de los valientes,Yes,2025-12-19,14000000,1:47,7900000
Movies,To All the Boys: P.S. I Still Love You,Yes,2020-02-12,13500000,1:42,7900000
Movies,I Am Legend (2007),No,,13100000,1:40,7900000
Movies,American Gangster (2007),No,,20300000,2:37,7800000
Movies,The Fall Guy (2024),No,,16400000,2:06,7800000
Movies,Identity Thief,No,,14500000,1:51,7800000
Movies,Guess Who (2005),No,,13800000,1:46,7800000
Movies,Sisu: Road to Revenge,No,,11500000,1:29,7800000
Movies,Awake (2007),No,,10900000,1:24,7800000
Movies,Barbie Dolphin Magic,No,,8300000,1:04,7800000
Movies,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",No,,6200000,0:48,7800000
Movies,Cosmic Princess Kaguya! // 超かぐや姫！,Yes,2026-01-22,18300000,2:22,7700000
Movies,Creed (2015),No,,17100000,2:14,7700000
Movies,Pavane // 파반느,Yes,2026-02-20,14600000,1:54,7700000
Movies,Knights of the Zodiac (2023),No,,14300000,1:52,7700000
Movies,Four Brothers,No,,13900000,1:49,7700000
Movies,Lift,Yes,2024-01-12,13700000,1:47,7700000
Movies,Extraction (2013),No,,13600000,1:46,7700000
Movies,The Twits,Yes,2025-10-17,13300000,1:43,7700000
Movies,53 Sundays // 53 domingos,Yes,2026-03-27,10200000,1:19,7700000
Movies,Dhurandhar The Revenge (Raw & Undekha) // धुरंधर द रिवेंज,No,,29500000,3:52,7600000
Movies,Don't Look Up,Yes,2021-12-24,18100000,2:23,7600000
Movies,Spider-Man: Far from Home,No,,16500000,2:10,7600000
Movies,A Widow's Game // La viuda negra,Yes,2025-05-30,15500000,2:02,7600000
Movies,Materialists,No,,14900000,1:57,7600000
Movies,My Name Is Vendetta // Il Mio Nome è Vendetta,Yes,2022-11-30,11600000,1:32,7600000
Movies,Trolls World Tour,No,,11600000,1:31,7600000
Movies,Madagascar: Escape 2 Africa,No,,11500000,1:31,7600000
Movies,Untold: The Shooting at Hawthorne Hill,Yes,2026-04-21,9400000,1:14,7600000
Movies,Inglourious Basterds,No,,19200000,2:33,7500000
Movies,I Know What You Did Last Summer (2025),No,,13800000,1:51,7500000
Movies,Spellbound,Yes,2024-11-22,13800000,1:50,7500000
Movies,A Madea Homecoming,Yes,2022-02-25,13300000,1:47,7500000
Movies,13 Going on 30,No,,12300000,1:38,7500000
Movies,Love at Last // Sonunda Sen,No,,11400000,1:31,7500000
Movies,Murder Mystery 2,Yes,2023-03-31,11300000,1:31,7500000
Movies,Fast Charlie,No,,11200000,1:30,7500000
Movies,The Hunt (2020),No,,11200000,1:30,7500000
Movies,Mission: Impossible - The Final Reckoning,No,,20900000,2:50,7400000
Movies,The Fifth Element,No,,15500000,2:06,7400000
Movies,Carry-On,Yes,2024-12-13,14700000,2:00,7400000
Movies,Mother's Day (2016),No,,14600000,1:58,7400000
Movies,Accepted (2006),No,,11500000,1:33,7400000
Movies,The Dark Knight (2008),No,,18500000,2:32,7300000
Movies,Ustaad Bhagat Singh,No,,18300000,2:31,7300000
Movies,Do Deewane Seher Mein // दो दीवाने सहर में,No,,16400000,2:15,7300000
Movies,"Crazy, Stupid, Love.",No,,14300000,1:58,7300000
Movies,My Dearest Señorita // Mi querida señorita,Yes,2026-05-01,14200000,1:56,7300000
Movies,Priscilla,No,,13800000,1:53,7300000
Movies,Lou,Yes,2022-09-23,13300000,1:49,7300000
Movies,Angel Eyes (2001),No,,12500000,1:43,7300000
Movies,Mike and Dave Need Wedding Dates,No,,12100000,1:39,7300000
Movies,Rio (2011),No,,11700000,1:36,7300000
Movies,Ruth & Boaz,Yes,2025-09-26,11300000,1:33,7300000
Movies,Mission: Impossible - Dead Reckoning,No,,19600000,2:44,7200000
Movies,Youth (2026),No,,16900000,2:20,7200000
Movies,Angel Has Fallen,No,,14600000,2:01,7200000
Movies,Sweet Girl,Yes,2021-08-20,13200000,1:50,7200000
Movies,Copshop,No,2022-01-14,12900000,1:48,7200000
Movies,Goosebumps (2015),No,,12500000,1:44,7200000
Movies,It Takes Two (1995),No,,12100000,1:41,7200000
Movies,Vacation (2015),No,,11900000,1:39,7200000
Movies,Under Paris // Sous la Seine,Yes,2024-06-05,12300000,1:44,7100000
Movies,Over the Moon,Yes,2020-10-23,11900000,1:41,7100000
Movies,"The Rise of the Red Hot Chili Peppers: Our Brother, Hillel",Yes,2026-03-20,11300000,1:35,7100000
Movies,Penguins of Madagascar: The Movie,No,,10900000,1:32,7100000
Movies,Sniper 2,No,,10700000,1:31,7100000
Movies,Dog Gone Trouble,No,2021-05-28,10400000,1:28,7100000
Movies,Extinct,No,2021-11-19,10000000,1:25,7100000
Movies,Heart of Stone,Yes,2023-08-11,14600000,2:05,7000000
Movies,Spider-Man (2002),No,,14200000,2:01,7000000
Movies,Jack Reacher: Never Go Back,No,,13700000,1:58,7000000
Movies,Letters to Juliet,No,,12300000,1:45,7000000
Movies,Quantum of Solace,No,,12300000,1:46,7000000
Movies,The Swedish Connection // Den svenska länken,Yes,2026-02-19,12100000,1:43,7000000
Movies,A Quiet Place: Day One,No,,11700000,1:40,7000000
Movies,Hercules (2014),No,,11500000,1:39,7000000
Movies,Pokémon: Mewtwo Strikes Back - Evolution // ミュウツーの逆襲 EVOLUTION,Yes,2020-02-27,11400000,1:38,7000000
Movies,Puss in Boots (2011),No,,10800000,1:33,7000000
Movies,The Singers,Yes,2026-02-13,2100000,0:18,7000000
Movies,Akhanda 2: Thaandavam,Yes,,18900000,2:44,6900000
Movies,Spider-Man: Across the Spider-Verse,No,,16100000,2:20,6900000
Movies,French Lover,Yes,2025-09-26,14100000,2:02,6900000
Movies,Hidden Strike,No,,11800000,1:43,6900000
Movies,Night at the Museum: Secret of the Tomb,No,,11200000,1:38,6900000
Movies,Uptown Girls,No,,10600000,1:32,6900000
Movies,The Carman Family Deaths,Yes,2025-11-19,10400000,1:31,6900000
Movies,The Maze Runner,No,,12800000,1:53,6800000
Movies,Paul (2011),No,,11800000,1:44,6800000
Movies,You Are So Not Invited to My Bat Mitzvah,Yes,2023-08-25,11800000,1:44,6800000
Movies,"Miraculous: Ladybug & Cat Noir, The Movie",No,2023-07-28,11500000,1:42,6800000
Movies,Thelma the Unicorn,Yes,2024-05-17,11100000,1:38,6800000
Movies,The Willoughbys,Yes,2020-04-22,10500000,1:33,6800000
Movies,Masha and the Bear: The Legend of the 12 Months,No,,2600000,0:23,6800000
Movies,Jurassic Park,No,,14100000,2:07,6700000
Movies,Lone Survivor,No,,13500000,2:01,6700000
Movies,Land of Bad,No,,12800000,1:54,6700000
Movies,Nonnas,Yes,2025-05-09,12800000,1:54,6700000
Movies,The Unforgivable,Yes,2021-12-10,12800000,1:54,6700000
Movies,Day Shift,Yes,2022-08-12,12600000,1:53,6700000
Movies,#SalveRosa,No,,10700000,1:36,6700000
Movies,Scooby-Doo,No,,9600000,1:26,6700000
Movies,Furiosa: A Mad Max Saga,No,,16400000,2:28,6600000
Movies,Big George Foreman: The Miraculous Story of the Once and Future Heavyweight Champion of the World,No,,14200000,2:09,6600000
Movies,The Passion of the Christ,No,,13400000,2:01,6600000
Movies,She Said Maybe,Yes,2025-09-19,11700000,1:47,6600000
Movies,Ghislaine Maxwell: Filthy Rich,Yes,2022-11-25,11100000,1:41,6600000
Movies,The Lord of the Rings: The Fellowship of the Ring,No,,19400000,2:58,6500000
Movies,Jay Kelly,Yes,2025-12-05,14600000,2:14,6500000
Movies,Creed II,No,,14000000,2:10,6500000
Movies,The Longest Yard (2005),No,,12400000,1:54,6500000
Movies,Mudborn // 泥娃娃,Yes,,12000000,1:51,6500000
Movies,Bad Influence // Mala influencia,Yes,2025-05-09,11600000,1:47,6500000
Movies,Beetlejuice Beetlejuice,No,,11300000,1:45,6500000
Movies,Death Whisperer 3 // ธี่หยด 3,Yes,,11300000,1:44,6500000
Movies,The Smurfs (2011),No,,11100000,1:43,6500000
Movies,Those Who Wish Me Dead,No,,10800000,1:40,6500000
Movies,Skin Trade,No,,10400000,1:36,6500000
Movies,The Guilty,Yes,2021-10-01,9900000,1:31,6500000
Movies,"Husband, Father, Killer: The Alyssa Pladl Story",No,,9600000,1:28,6500000
Movies,Ford v. Ferrari,No,,16400000,2:33,6400000
Movies,Army of the Dead,Yes,2021-05-21,15900000,2:28,6400000
Movies,The School for Good and Evil,Yes,2022-10-19,15900000,2:29,6400000
Movies,The Harder They Fall,Yes,2021-11-03,14800000,2:19,6400000
Movies,A Letter To My Youth // Surat Untuk Masa Mudaku,Yes,2026-01-29,14400000,2:16,6400000
Movies,28 Years Later,No,,12300000,1:55,6400000
Movies,The Twilight Saga: Breaking Dawn: Part 2,No,,12200000,1:55,6400000
Movies,Maze Runner: The Scorch Trials,No,,13900000,2:12,6300000
Movies,Ekō from the Infinite Chronicles of Kurichan // Eko,No,,13200000,2:05,6300000
Movies,Sonic the Hedgehog 2,No,,13100000,2:04,6300000
Movies,Hustle,Yes,2022-06-08,12300000,1:58,6300000
Movies,Your Place or Mine,Yes,2023-02-10,11600000,1:51,6300000
Movies,Central Intelligence,No,,11400000,1:48,6300000
Movies,Wrath of the Titans,No,,10400000,1:39,6300000
Movies,BTS: THE RETURN // BTS: 더 리턴,Yes,2026-03-27,9900000,1:34,6300000
Movies,Beast (English) (2022),No,,9700000,1:33,6300000
Movies,Scary Movie (2000),No,,9300000,1:28,6300000
Movies,Fury (2014),No,,13800000,2:14,6200000
Movies,Spirited Away // 千と千尋の神隠し,No,,12900000,2:05,6200000
Movies,Pretty Woman (1990),No,,12300000,1:59,6200000
Movies,The Contractor (2007),No,,10200000,1:39,6200000
Movies,The Monkey King,Yes,2023-08-18,10100000,1:37,6200000
Movies,Failure to Launch,No,,10000000,1:37,6200000
Movies,Terry McMillan Presents: Forever,No,,9100000,1:28,6200000
Movies,The Interpreter (2005),No,,13000000,2:08,6100000
Movies,Jumanji: The Next Level,No,,12500000,2:03,6100000
Movies,Wrath of Man,No,,12000000,1:59,6100000
Movies,Ordinary Angels,No,,11900000,1:58,6100000
Movies,Passengers (2016),No,,11800000,1:56,6100000
Movies,Ron's Gone Wrong,No,,10900000,1:47,6100000
Movies,Jujutsu Kaisen 0: The Movie // 劇場版 呪術廻戦 0,No,,10700000,1:45,6100000
Movies,Brick,Yes,2025-07-10,10300000,1:41,6100000
Movies,Interceptor,Yes,2022-06-03,10100000,1:39,6100000
Movies,Rush Hour (1998),No,,9900000,1:38,6100000
Movies,Mango,Yes,2025-11-07,9800000,1:36,6100000
Movies,Lucy (2014),No,,9100000,1:29,6100000
Movies,American Murder: The Family Next Door,Yes,2020-09-30,8500000,1:24,6100000
Movies,Pinkfong & Baby Shark's Space Adventure // 핑크퐁 시네마 콘서트: 우주대탐험,Yes,,6600000,1:05,6100000
Movies,With Love (2026),No,,14100000,2:21,6000000
Movies,Bohemian Rhapsody,No,,13400000,2:15,6000000
Movies,Focus (2015),No,,10500000,1:45,6000000
Movies,Night at the Museum: Battle of the Smithsonian,No,,10500000,1:45,6000000
Movies,The Black Phone,No,,10300000,1:43,6000000
Movies,Queen of Chess,Yes,2026-02-06,9500000,1:35,6000000
Movies,Dodgeball: A True Underdog Story,No,,9200000,1:32,6000000
Movies,Escape Plan 2: Hades,No,,9200000,1:32,6000000
Movies,Dog Man (2024),No,,8900000,1:29,6000000
Movies,A Time to Kill (1996),No,,14700000,2:30,5900000
Movies,All Quiet on the Western Front // Im Westen nichts Neues,Yes,2022-10-28,14600000,2:29,5900000
Movies,Joker: Folie à Deux,No,,13500000,2:18,5900000
Movies,The Kissing Booth 2,Yes,2020-07-24,13100000,2:13,5900000
Movies,Colors of Evil: Red // Kolory zła: Czerwień,Yes,2024-05-29,11000000,1:52,5900000
Movies,Deepwater Horizon,No,,10500000,1:47,5900000
Movies,Rio 2,No,,10100000,1:42,5900000
Movies,Journey 2: The Mysterious Island,No,,9300000,1:34,5900000
Movies,Alvin and the Chipmunks: The Road Chip,No,,9000000,1:32,5900000
Movies,My Favorite Wedding,No,,8700000,1:28,5900000
Movies,Finders Keepers (2014),No,,8600000,1:28,5900000
Movies,A Gorilla Story: Told by David Attenborough,Yes,2026-04-17,7700000,1:18,5900000
Movies,The Irishman,Yes,2019-11-27,20200000,3:29,5800000
Movies,The Revenant (2015),No,,15100000,2:36,5800000
Movies,13 Hours: The Secret Soldiers of Benghazi,No,,13900000,2:24,5800000
Movies,Green Book,No,,12500000,2:10,5800000
Movies,Blood Red Sky,Yes,2021-07-23,11900000,2:03,5800000
Movies,The Killer,Yes,2023-11-10,11500000,2:00,5800000
Movies,STRAW,Yes,2025-06-06,10400000,1:48,5800000
Movies,The Last Song (2010),No,,9900000,1:43,5800000
Movies,Bride of the Year // Bruid van die Jaar,Yes,2026-05-15,9700000,1:40,5800000
Movies,Zombieland: Double Tap,No,,9500000,1:39,5800000
Movies,Priest (2011),No,,8500000,1:28,5800000
Movies,Maze Runner: Death Cure,No,,13700000,2:25,5700000
Movies,Vadh 2 // वध 2,Yes,,12200000,2:09,5700000
Movies,The Old Guard,Yes,2020-07-10,12000000,2:06,5700000
Movies,Wonder,No,,10700000,1:53,5700000
Movies,Secret Magic Control Agency,No,2021-03-25,10000000,1:45,5700000
Movies,A Deadly American Marriage,Yes,2025-05-09,9700000,1:43,5700000
Movies,Stratton,No,,9100000,1:35,5700000
Movies,Intrusion,Yes,2021-09-22,9000000,1:34,5700000
Movies,Scooby-Doo 2: Monsters Unleashed,No,,8800000,1:32,5700000
Movies,Chickenhare and the Hamster of Darkness,No,2022-06-10,8700000,1:32,5700000
Movies,The Trip 8 // El paseo 8,No,,8700000,1:31,5700000
Movies,A Line of Fire,No,,8500000,1:30,5700000
Movies,Against the Wild: The Journey Home,No,,8500000,1:30,5700000
Movies,From the Ashes: The Pit // جرس إنذار: الحفرة,Yes,2026-01-22,8500000,1:29,5700000
Movies,The Wrong Missy,Yes,2020-05-13,8500000,1:30,5700000
Movies,The Bad Guardian,No,,8200000,1:27,5700000
Movies,Untold: Chess Mates,Yes,2026-04-07,7200000,1:16,5700000
Movies,The Secret Agent // O Agente Secreto,No,,15000000,2:41,5600000
Movies,Blast (2026),No,,13300000,2:22,5600000
Movies,The Twilight Saga: New Moon,No,,12300000,2:11,5600000
Movies,Polar,No,2019-01-25,11200000,1:59,5600000
Movies,To All The Boys: Always And Forever,Yes,2021-02-12,10800000,1:56,5600000
Movies,Through My Window // A través de mi ventana,Yes,2022-02-04,10700000,1:54,5600000
Movies,How It Ends,Yes,2018-07-13,10600000,1:53,5600000
Movies,Legally Blonde,No,,8900000,1:36,5600000
Movies,The Visit (2015),No,,8800000,1:34,5600000
Movies,65,No,,8700000,1:33,5600000
Movies,Jungle Beat: The Movie,No,2021-05-14,8400000,1:30,5600000
Movies,Texas Chainsaw Massacre,Yes,2022-02-18,7700000,1:23,5600000
Movies,Blippi's Big Dino Adventure,Yes,,6200000,1:07,5600000
Movies,The Northman,No,,12500000,2:17,5500000
Movies,Army of Thieves,Yes,2021-10-29,12000000,2:10,5500000
Movies,Luther: The Fallen Sun,Yes,2023-03-10,11900000,2:11,5500000
Movies,A Man Called Otto,No,,11600000,2:06,5500000
Movies,Bird Box,Yes,2018-12-21,11400000,2:04,5500000
Movies,Fatherhood,Yes,2021-06-18,10200000,1:51,5500000
Movies,Transformers One,No,,9500000,1:44,5500000
Movies,Night Swim,No,,9000000,1:38,5500000
Movies,One of Them Days,No,,8900000,1:37,5500000
Movies,Pets United,No,2020-09-11,8600000,1:33,5500000
Movies,Don't Move,No,2024-10-25,8500000,1:32,5500000
Movies,Secret Mall Apartment,No,,8500000,1:32,5500000
Movies,Tarot (2024),No,,8400000,1:32,5500000
Movies,Alvin and the Chipmunks: The Squeakquel,No,,8100000,1:29,5500000
Movies,Storks,No,,8000000,1:27,5500000
Movies,Smile 2,No,,11500000,2:08,5400000
Movies,I Swear,No,,10900000,2:01,5400000
Movies,Same Kind of Different as Me,No,,10800000,2:00,5400000
Movies,Safe Haven,No,,10400000,1:56,5400000
Movies,Space Jam: A New Legacy,No,,10400000,1:55,5400000
Movies,Gone Baby Gone,No,,10200000,1:54,5400000
Movies,The Man from Toronto,Yes,2022-06-24,10100000,1:52,5400000
Movies,Five Nights at Freddy's,No,,9900000,1:49,5400000
Movies,Caught Stealing,No,,9600000,1:47,5400000
Movies,Loving Adults // Kærlighed for voksne,Yes,2022-08-26,9600000,1:46,5400000
Movies,The Watchers,No,,9200000,1:42,5400000
Movies,Until Dawn (2025),No,,9200000,1:43,5400000
Movies,Cradle 2 the Grave,No,,9100000,1:41,5400000
Movies,Cheaper by the Dozen (2003),No,,8900000,1:39,5400000
Movies,Mexico 86 // México 86,Yes,2026-06-05,8900000,1:38,5400000
Movies,Hollow Man 2,No,,8200000,1:31,5400000
Movies,The Last Voyage of the Demeter,No,,10600000,1:59,5300000
Movies,War Dogs (2016),No,,10000000,1:54,5300000
Movies,I Feel Pretty,No,2018-07-20,9800000,1:50,5300000
Movies,Rango (2011),No,,9700000,1:50,5300000
Movies,100 Meters // ひゃくえむ。,Yes,,9500000,1:47,5300000
Movies,The Hangover,No,,8900000,1:40,5300000
Movies,Gabby's Dollhouse: The Movie,No,,8700000,1:38,5300000
Movies,Sniper: The Last Stand,No,,8700000,1:39,5300000
Movies,It Takes a Village // Podlasie,Yes,2026-04-01,8500000,1:37,5300000
Movies,Hot Pursuit (2015),No,,7800000,1:28,5300000
Movies,My Neighbor Totoro // となりのトトロ,No,,7700000,1:27,5300000
Movies,Stuart Little 2,No,,6900000,1:18,5300000
Movies,Reign Over Me,No,,10900000,2:05,5200000
Movies,How to Be Single,No,,9600000,1:50,5200000
Movies,Along for the Ride,Yes,2022-05-06,9300000,1:48,5200000
Movies,Demon City // Demon City 鬼ゴロシ,Yes,2025-02-27,9300000,1:48,5200000
Movies,Trigger Warning,Yes,2024-06-21,9300000,1:47,5200000
Movies,The Wages of Fear // Le salaire de la peur,Yes,2024-03-29,9100000,1:46,5200000
Movies,The Ugly Truth,No,,8300000,1:36,5200000
Movies,He's All That,Yes,2021-08-27,7900000,1:32,5200000
Movies,The Weekend Away,Yes,2022-03-03,7900000,1:31,5200000
Movies,Faith in the Flames: The Nichole Jolly Story,No,,7600000,1:27,5200000
Movies,Latte and the Magic Waterstone,No,2020-07-31,7200000,1:23,5200000
Movies,Tu Yaa Main // तू या मैं,Yes,,12000000,2:22,5100000
Movies,Jack Reacher,No,,11000000,2:10,5100000
Movies,AKA,Yes,2023-04-28,10600000,2:04,5100000
Movies,The Twilight Saga: Eclipse,No,,10600000,2:04,5100000
Movies,Atlas,Yes,2024-05-24,10200000,2:00,5100000
Movies,Howl’s Moving Castle // ハウルの動く城,No,,10200000,2:00,5100000
Movies,Persuasion,Yes,2022-07-15,9400000,1:50,5100000
Movies,The Equalizer 3,No,,9300000,1:49,5100000
Movies,Anyone But You,No,,8900000,1:44,5100000
Movies,Ticket to Paradise (2022),No,,8800000,1:44,5100000
Movies,"Marty, Life Is Short",Yes,2026-05-12,8600000,1:41,5100000
Movies,Ad Vitam,Yes,2025-01-10,8300000,1:38,5100000
Movies,And So It Goes,No,,8000000,1:34,5100000
Movies,Cheaper by the Dozen 2,No,,8000000,1:34,5100000
Movies,Paul Blart: Mall Cop 2,No,,8000000,1:34,5100000
Movies,Ace Ventura: Pet Detective (1994),No,,7300000,1:26,5100000
Movies,30 Minutes or Less,No,,7000000,1:23,5100000
Movies,Mrs. Doubtfire,No,,10400000,2:05,5000000
Movies,Mr. & Mrs. Smith (2005),No,,10000000,2:00,5000000
Movies,Things Heard & Seen,Yes,2021-04-29,10000000,2:01,5000000
Movies,Ghostbusters: Answer the Call,No,,9800000,1:57,5000000
Movies,The Boy Who Harnessed the Wind,No,2019-03-01,9500000,1:54,5000000
Movies,Mamma Mia! (2008),No,,9100000,1:49,5000000
Movies,The Call of the Wild (2020),No,,8500000,1:41,5000000
Movies,The Out-Laws,Yes,2023-07-07,8100000,1:37,5000000
Movies,Becky (2020),No,,7800000,1:34,5000000
Movies,Daddy Day Care,No,,7700000,1:33,5000000
Movies,Incoming,Yes,2024-08-23,7600000,1:31,5000000
Movies,My Little Pony: A New Generation,Yes,2021-09-24,7600000,1:31,5000000
Movies,Prey,Yes,2021-09-10,7300000,1:27,5000000
Movies,Zombieland,No,,7300000,1:28,5000000
Movies,Hoax: The Kidnapping of Sherri Papini,No,,6500000,1:18,5000000
