zip,state,district,district_name,state_district_code,land_area_m2,primary_district,dma_code,dma_name,dma_match_type
60034,IL,10,Congressional District 10,IL-10,72529787,TRUE,602,CHICAGO,exact
60034,IL,16,Congressional District 16,IL-16,7429792,FALSE,602,CHICAGO,exact
60035,IL,10,Congressional District 10,IL-10,32806321,TRUE,602,CHICAGO,exact
60035,IL,ZZ,Congressional Districts not defined,IL-ZZ,0,FALSE,602,CHICAGO,exact
60040,IL,10,Congressional District 10,IL-10,1982592,TRUE,602,CHICAGO,exact
60041,IL,10,Congressional District 10,IL-10,20886762,TRUE,602,CHICAGO,exact
60041,IL,11,Congressional District 11,IL-11,3855869,FALSE,602,CHICAGO,exact
60042,IL,11,Congressional District 11,IL-11,9607441,TRUE,602,CHICAGO,exact
60042,IL,9,Congressional District 9,IL-09,2220053,FALSE,602,CHICAGO,exact
60043,IL,10,Congressional District 10,IL-10,1573272,TRUE,602,CHICAGO,exact
60044,IL,10,Congressional District 10,IL-10,17576010,TRUE,602,CHICAGO,exact
60044,IL,ZZ,Congressional Districts not defined,IL-ZZ,0,FALSE,602,CHICAGO,exact
60045,IL,10,Congressional District 10,IL-10,55196011,TRUE,602,CHICAGO,exact
60045,IL,ZZ,Congressional Districts not defined,IL-ZZ,0,FALSE,602,CHICAGO,exact
60046,IL,10,Congressional District 10,IL-10,59453114,TRUE,602,CHICAGO,exact
60047,IL,5,Congressional District 5,IL-05,43710805,TRUE,602,CHICAGO,exact
60047,IL,9,Congressional District 9,IL-09,42147060,FALSE,602,CHICAGO,exact
60047,IL,10,Congressional District 10,IL-10,4460964,FALSE,602,CHICAGO,exact
60048,IL,10,Congressional District 10,IL-10,73548813,TRUE,602,CHICAGO,exact
60050,IL,11,Congressional District 11,IL-11,54096616,TRUE,602,CHICAGO,exact
60050,IL,10,Congressional District 10,IL-10,14351750,FALSE,602,CHICAGO,exact
60051,IL,10,Congressional District 10,IL-10,45962014,TRUE,602,CHICAGO,exact
60051,IL,11,Congressional District 11,IL-11,39963042,FALSE,602,CHICAGO,exact
60053,IL,9,Congressional District 9,IL-09,13098866,TRUE,602,CHICAGO,exact
60056,IL,5,Congressional District 5,IL-05,13675291,TRUE,602,CHICAGO,exact
60056,IL,9,Congressional District 9,IL-09,7602298,FALSE,602,CHICAGO,exact
60056,IL,8,Congressional District 8,IL-08,4566947,FALSE,602,CHICAGO,exact
60056,IL,3,Congressional District 3,IL-03,2297313,FALSE,602,CHICAGO,exact
60060,IL,10,Congressional District 10,IL-10,48878330,TRUE,602,CHICAGO,exact
60060,IL,9,Congressional District 9,IL-09,10291122,FALSE,602,CHICAGO,exact
60060,IL,11,Congressional District 11,IL-11,983068,FALSE,602,CHICAGO,exact
60061,IL,10,Congressional District 10,IL-10,21643782,TRUE,602,CHICAGO,exact
60062,IL,10,Congressional District 10,IL-10,38433642,TRUE,602,CHICAGO,exact
60062,IL,9,Congressional District 9,IL-09,10527654,FALSE,602,CHICAGO,exact
60064,IL,10,Congressional District 10,IL-10,13695562,TRUE,602,CHICAGO,exact
60067,IL,5,Congressional District 5,IL-05,26856611,TRUE,602,CHICAGO,exact
60067,IL,8,Congressional District 8,IL-08,6842139,FALSE,602,CHICAGO,exact
60068,IL,5,Congressional District 5,IL-05,12818588,TRUE,602,CHICAGO,exact
60068,IL,9,Congressional District 9,IL-09,6117791,FALSE,602,CHICAGO,exact
60069,IL,10,Congressional District 10,IL-10,15357750,TRUE,602,CHICAGO,exact
60070,IL,9,Congressional District 9,IL-09,9322394,TRUE,602,CHICAGO,exact
60070,IL,10,Congressional District 10,IL-10,974163,FALSE,602,CHICAGO,exact
60071,IL,10,Congressional District 10,IL-10,64280025,TRUE,602,CHICAGO,exact
60072,IL,10,Congressional District 10,IL-10,25072677,TRUE,602,CHICAGO,exact
60073,IL,10,Congressional District 10,IL-10,41180668,TRUE,602,CHICAGO,exact
60073,IL,11,Congressional District 11,IL-11,6659491,FALSE,602,CHICAGO,exact
60074,IL,8,Congressional District 8,IL-08,12909432,TRUE,602,CHICAGO,exact
60074,IL,5,Congressional District 5,IL-05,5487540,FALSE,602,CHICAGO,exact
60075,IL,10,Congressional District 10,IL-10,419161,TRUE,602,CHICAGO,exact
60076,IL,9,Congressional District 9,IL-09,13299796,TRUE,602,CHICAGO,exact
60077,IL,9,Congressional District 9,IL-09,10773064,TRUE,602,CHICAGO,exact
60077,IL,5,Congressional District 5,IL-05,184764,FALSE,602,CHICAGO,exact
60081,IL,10,Congressional District 10,IL-10,51070832,TRUE,602,CHICAGO,exact
60083,IL,10,Congressional District 10,IL-10,68355595,TRUE,602,CHICAGO,exact
60084,IL,11,Congressional District 11,IL-11,20611839,TRUE,602,CHICAGO,exact
60084,IL,9,Congressional District 9,IL-09,15766029,FALSE,602,CHICAGO,exact
60085,IL,10,Congressional District 10,IL-10,38293652,TRUE,602,CHICAGO,exact
60085,IL,ZZ,Congressional Districts not defined,IL-ZZ,0,FALSE,602,CHICAGO,exact
60087,IL,10,Congressional District 10,IL-10,33575888,TRUE,602,CHICAGO,exact
60087,IL,ZZ,Congressional Districts not defined,IL-ZZ,0,FALSE,602,CHICAGO,exact
60088,IL,10,Congressional District 10,IL-10,6207460,TRUE,602,CHICAGO,exact
60088,IL,ZZ,Congressional Districts not defined,IL-ZZ,0,FALSE,602,CHICAGO,exact
60089,IL,10,Congressional District 10,IL-10,13565195,TRUE,602,CHICAGO,exact
60089,IL,9,Congressional District 9,IL-09,11078687,FALSE,602,CHICAGO,exact
60089,IL,5,Congressional District 5,IL-05,854041,FALSE,602,CHICAGO,exact
60090,IL,10,Congressional District 10,IL-10,20164903,TRUE,602,CHICAGO,exact
60090,IL,9,Congressional District 9,IL-09,3101094,FALSE,602,CHICAGO,exact
60091,IL,9,Congressional District 9,IL-09,8995256,TRUE,602,CHICAGO,exact
60091,IL,10,Congressional District 10,IL-10,4840461,FALSE,602,CHICAGO,exact
60091,IL,ZZ,Congressional Districts not defined,IL-ZZ,0,FALSE,602,CHICAGO,exact
60093,IL,10,Congressional District 10,IL-10,14959030,TRUE,602,CHICAGO,exact
60093,IL,9,Congressional District 9,IL-09,6732589,FALSE,602,CHICAGO,exact
60093,IL,ZZ,Congressional Districts not defined,IL-ZZ,0,FALSE,602,CHICAGO,exact
60096,IL,10,Congressional District 10,IL-10,12270721,TRUE,602,CHICAGO,exact
60097,IL,10,Congressional District 10,IL-10,40116047,TRUE,602,CHICAGO,exact
60097,IL,11,Congressional District 11,IL-11,1445784,FALSE,602,CHICAGO,exact
60098,IL,11,Congressional District 11,IL-11,199292549,TRUE,602,CHICAGO,exact
60098,IL,16,Congressional District 16,IL-16,40562133,FALSE,602,CHICAGO,exact
60098,IL,10,Congressional District 10,IL-10,31518628,FALSE,602,CHICAGO,exact
60099,IL,10,Congressional District 10,IL-10,58501707,TRUE,602,CHICAGO,exact
60099,IL,ZZ,Congressional Districts not defined,IL-ZZ,0,FALSE,602,CHICAGO,exact
60101,IL,3,Congressional District 3,IL-03,19738439,TRUE,602,CHICAGO,exact
60101,IL,8,Congressional District 8,IL-08,8397445,FALSE,602,CHICAGO,exact
60101,IL,6,Congressional District 6,IL-06,1362020,FALSE,602,CHICAGO,exact
60102,IL,9,Congressional District 9,IL-09,26098814,TRUE,602,CHICAGO,exact
60102,IL,8,Congressional District 8,IL-08,9069834,FALSE,602,CHICAGO,exact
60102,IL,11,Congressional District 11,IL-11,5653601,FALSE,602,CHICAGO,exact
60103,IL,3,Congressional District 3,IL-03,36444490,TRUE,602,CHICAGO,exact
60103,IL,8,Congressional District 8,IL-08,11088597,FALSE,602,CHICAGO,exact
60104,IL,7,Congressional District 7,IL-07,5890536,TRUE,602,CHICAGO,exact
60104,IL,4,Congressional District 4,IL-04,25635,FALSE,602,CHICAGO,exact
60106,IL,3,Congressional District 3,IL-03,23965205,TRUE,602,CHICAGO,exact
60107,IL,8,Congressional District 8,IL-08,16517798,TRUE,602,CHICAGO,exact
60107,IL,3,Congressional District 3,IL-03,3436459,FALSE,602,CHICAGO,exact
60108,IL,8,Congressional District 8,IL-08,19135392,TRUE,602,CHICAGO,exact
60109,IL,11,Congressional District 11,IL-11,14359699,TRUE,602,CHICAGO,exact
60110,IL,8,Congressional District 8,IL-08,21728036,TRUE,602,CHICAGO,exact
60111,IL,16,Congressional District 16,IL-16,53646868,TRUE,602,CHICAGO,exact
60111,IL,14,Congressional District 14,IL-14,1976816,FALSE,602,CHICAGO,exact
60112,IL,14,Congressional District 14,IL-14,9466446,TRUE,602,CHICAGO,exact
60113,IL,16,Congressional District 16,IL-16,246953,TRUE,610,ROCKFORD,exact
60115,IL,14,Congressional District 14,IL-14,207263687,TRUE,602,CHICAGO,exact
60115,IL,16,Congressional District 16,IL-16,2603788,FALSE,602,CHICAGO,exact
60118,IL,8,Congressional District 8,IL-08,54227149,TRUE,602,CHICAGO,exact
60119,IL,11,Congressional District 11,IL-11,128079553,TRUE,602,CHICAGO,exact
60119,IL,14,Congressional District 14,IL-14,276556,FALSE,602,CHICAGO,exact
60120,IL,8,Congressional District 8,IL-08,29354643,TRUE,602,CHICAGO,exact
60120,IL,3,Congressional District 3,IL-03,15776471,FALSE,602,CHICAGO,exact
60123,IL,8,Congressional District 8,IL-08,36173396,TRUE,602,CHICAGO,exact
60124,IL,11,Congressional District 11,IL-11,59651350,TRUE,602,CHICAGO,exact
60124,IL,8,Congressional District 8,IL-08,39174373,FALSE,602,CHICAGO,exact
60126,IL,6,Congressional District 6,IL-06,20160717,TRUE,602,CHICAGO,exact
60126,IL,4,Congressional District 4,IL-04,8060100,FALSE,602,CHICAGO,exact
60126,IL,7,Congressional District 7,IL-07,796750,FALSE,602,CHICAGO,exact
60126,IL,3,Congressional District 3,IL-03,4695,FALSE,602,CHICAGO,exact
60129,IL,16,Congressional District 16,IL-16,41652483,TRUE,602,CHICAGO,exact
60130,IL,7,Congressional District 7,IL-07,7281987,TRUE,602,CHICAGO,exact
60130,IL,4,Congressional District 4,IL-04,16263,FALSE,602,CHICAGO,exact
60131,IL,4,Congressional District 4,IL-04,8412530,TRUE,602,CHICAGO,exact
60131,IL,3,Congressional District 3,IL-03,5667960,FALSE,602,CHICAGO,exact
60133,IL,8,Congressional District 8,IL-08,18626227,TRUE,602,CHICAGO,exact
60133,IL,3,Congressional District 3,IL-03,3087906,FALSE,602,CHICAGO,exact
60134,IL,11,Congressional District 11,IL-11,30478418,TRUE,602,CHICAGO,exact
60134,IL,8,Congressional District 8,IL-08,7254721,FALSE,602,CHICAGO,exact
60135,IL,11,Congressional District 11,IL-11,119942116,TRUE,602,CHICAGO,exact
60135,IL,14,Congressional District 14,IL-14,1239108,FALSE,602,CHICAGO,exact
60136,IL,8,Congressional District 8,IL-08,19167110,TRUE,602,CHICAGO,exact
60137,IL,6,Congressional District 6,IL-06,19557219,TRUE,602,CHICAGO,exact
60137,IL,3,Congressional District 3,IL-03,8608480,FALSE,602,CHICAGO,exact
60137,IL,8,Congressional District 8,IL-08,242478,FALSE,602,CHICAGO,exact
60139,IL,8,Congressional District 8,IL-08,7309718,TRUE,602,CHICAGO,exact
60139,IL,3,Congressional District 3,IL-03,7015560,FALSE,602,CHICAGO,exact
60140,IL,11,Congressional District 11,IL-11,177652205,TRUE,602,CHICAGO,exact
60140,IL,8,Congressional District 8,IL-08,32214584,FALSE,602,CHICAGO,exact
60141,IL,7,Congressional District 7,IL-07,1087815,TRUE,602,CHICAGO,exact
60142,IL,11,Congressional District 11,IL-11,82638789,TRUE,602,CHICAGO,exact
60142,IL,8,Congressional District 8,IL-08,18068711,FALSE,602,CHICAGO,exact
60143,IL,8,Congressional District 8,IL-08,18050357,TRUE,602,CHICAGO,exact
60144,IL,11,Congressional District 11,IL-11,126635,TRUE,602,CHICAGO,exact
60145,IL,11,Congressional District 11,IL-11,65681631,TRUE,602,CHICAGO,exact
60145,IL,16,Congressional District 16,IL-16,20207527,FALSE,602,CHICAGO,exact
60145,IL,14,Congressional District 14,IL-14,1670004,FALSE,602,CHICAGO,exact
60146,IL,16,Congressional District 16,IL-16,143089551,TRUE,602,CHICAGO,exact
60146,IL,11,Congressional District 11,IL-11,775698,FALSE,602,CHICAGO,exact
60148,IL,6,Congressional District 6,IL-06,29857794,TRUE,602,CHICAGO,exact
60148,IL,3,Congressional District 3,IL-03,5942064,FALSE,602,CHICAGO,exact
60150,IL,14,Congressional District 14,IL-14,124796485,TRUE,602,CHICAGO,exact
60150,IL,16,Congressional District 16,IL-16,20013792,FALSE,602,CHICAGO,exact
60151,IL,11,Congressional District 11,IL-11,161225176,TRUE,602,CHICAGO,exact
60151,IL,14,Congressional District 14,IL-14,52563327,FALSE,602,CHICAGO,exact
60152,IL,11,Congressional District 11,IL-11,239347892,TRUE,602,CHICAGO,exact
60152,IL,16,Congressional District 16,IL-16,7614977,FALSE,602,CHICAGO,exact
60153,IL,7,Congressional District 7,IL-07,6875200,TRUE,602,CHICAGO,exact
60153,IL,4,Congressional District 4,IL-04,478265,FALSE,602,CHICAGO,exact
60154,IL,7,Congressional District 7,IL-07,11295223,TRUE,602,CHICAGO,exact
60155,IL,7,Congressional District 7,IL-07,4806544,TRUE,602,CHICAGO,exact
60156,IL,9,Congressional District 9,IL-09,15299762,TRUE,602,CHICAGO,exact
60156,IL,11,Congressional District 11,IL-11,12177207,FALSE,602,CHICAGO,exact
60157,IL,8,Congressional District 8,IL-08,4005185,TRUE,602,CHICAGO,exact
60160,IL,4,Congressional District 4,IL-04,11540725,TRUE,602,CHICAGO,exact
60160,IL,7,Congressional District 7,IL-07,248413,FALSE,602,CHICAGO,exact
60162,IL,7,Congressional District 7,IL-07,8213957,TRUE,602,CHICAGO,exact
60162,IL,4,Congressional District 4,IL-04,7091,FALSE,602,CHICAGO,exact
60163,IL,4,Congressional District 4,IL-04,2069661,TRUE,602,CHICAGO,exact
60163,IL,7,Congressional District 7,IL-07,1193018,FALSE,602,CHICAGO,exact
60164,IL,4,Congressional District 4,IL-04,12721258,TRUE,602,CHICAGO,exact
60165,IL,4,Congressional District 4,IL-04,884536,TRUE,602,CHICAGO,exact
60169,IL,8,Congressional District 8,IL-08,19847377,TRUE,602,CHICAGO,exact
60171,IL,3,Congressional District 3,IL-03,3648948,TRUE,602,CHICAGO,exact
60171,IL,4,Congressional District 4,IL-04,2183083,FALSE,602,CHICAGO,exact
60172,IL,8,Congressional District 8,IL-08,18117825,TRUE,602,CHICAGO,exact
60173,IL,8,Congressional District 8,IL-08,15489677,TRUE,602,CHICAGO,exact
60173,IL,5,Congressional District 5,IL-05,1138919,FALSE,602,CHICAGO,exact
60174,IL,8,Congressional District 8,IL-08,27429137,TRUE,602,CHICAGO,exact
60174,IL,11,Congressional District 11,IL-11,7635582,FALSE,602,CHICAGO,exact
60174,IL,3,Congressional District 3,IL-03,470385,FALSE,602,CHICAGO,exact
60175,IL,11,Congressional District 11,IL-11,57283146,TRUE,602,CHICAGO,exact
60175,IL,8,Congressional District 8,IL-08,29531367,FALSE,602,CHICAGO,exact
60176,IL,5,Congressional District 5,IL-05,3717595,TRUE,602,CHICAGO,exact
60176,IL,3,Congressional District 3,IL-03,2852274,FALSE,602,CHICAGO,exact
60177,IL,8,Congressional District 8,IL-08,22998807,TRUE,602,CHICAGO,exact
60178,IL,14,Congressional District 14,IL-14,96751885,TRUE,602,CHICAGO,exact
60178,IL,11,Congressional District 11,IL-11,39528626,FALSE,602,CHICAGO,exact
60178,IL,16,Congressional District 16,IL-16,37692028,FALSE,602,CHICAGO,exact
60180,IL,11,Congressional District 11,IL-11,54286076,TRUE,602,CHICAGO,exact
60181,IL,6,Congressional District 6,IL-06,16417560,TRUE,602,CHICAGO,exact
60181,IL,3,Congressional District 3,IL-03,434604,FALSE,602,CHICAGO,exact
60181,IL,4,Congressional District 4,IL-04,3068,FALSE,602,CHICAGO,exact
60183,IL,11,Congressional District 11,IL-11,1277884,TRUE,602,CHICAGO,exact
60184,IL,3,Congressional District 3,IL-03,14049510,TRUE,602,CHICAGO,exact
60184,IL,8,Congressional District 8,IL-08,7759871,FALSE,602,CHICAGO,exact
60185,IL,3,Congressional District 3,IL-03,75986654,TRUE,602,CHICAGO,exact
60185,IL,8,Congressional District 8,IL-08,3916389,FALSE,602,CHICAGO,exact
60185,IL,11,Congressional District 11,IL-11,41549,FALSE,602,CHICAGO,exact
60187,IL,3,Congressional District 3,IL-03,14913563,TRUE,602,CHICAGO,exact
60187,IL,6,Congressional District 6,IL-06,2257188,FALSE,602,CHICAGO,exact
60188,IL,8,Congressional District 8,IL-08,22712351,TRUE,602,CHICAGO,exact
60188,IL,3,Congressional District 3,IL-03,3318538,FALSE,602,CHICAGO,exact
60189,IL,3,Congressional District 3,IL-03,17393243,TRUE,602,CHICAGO,exact
60189,IL,6,Congressional District 6,IL-06,9639576,FALSE,602,CHICAGO,exact
60190,IL,3,Congressional District 3,IL-03,12628951,TRUE,602,CHICAGO,exact
60191,IL,8,Congressional District 8,IL-08,9623391,TRUE,602,CHICAGO,exact
60191,IL,3,Congressional District 3,IL-03,3874932,FALSE,602,CHICAGO,exact
60192,IL,8,Congressional District 8,IL-08,18387109,TRUE,602,CHICAGO,exact
60192,IL,5,Congressional District 5,IL-05,10481948,FALSE,602,CHICAGO,exact
60193,IL,8,Congressional District 8,IL-08,22815609,TRUE,602,CHICAGO,exact
60194,IL,8,Congressional District 8,IL-08,9555311,TRUE,602,CHICAGO,exact
60195,IL,8,Congressional District 8,IL-08,2488927,TRUE,602,CHICAGO,exact
60195,IL,5,Congressional District 5,IL-05,1880711,FALSE,602,CHICAGO,exact
60201,IL,9,Congressional District 9,IL-09,11683894,TRUE,602,CHICAGO,exact
60201,IL,ZZ,Congressional Districts not defined,IL-ZZ,0,FALSE,602,CHICAGO,exact
60202,IL,9,Congressional District 9,IL-09,7912845,TRUE,602,CHICAGO,exact
60202,IL,ZZ,Congressional Districts not defined,IL-ZZ,0,FALSE,602,CHICAGO,exact
60203,IL,9,Congressional District 9,IL-09,1771759,TRUE,602,CHICAGO,exact
60208,IL,9,Congressional District 9,IL-09,552036,TRUE,602,CHICAGO,exact
60208,IL,ZZ,Congressional Districts not defined,IL-ZZ,0,FALSE,602,CHICAGO,exact
60301,IL,7,Congressional District 7,IL-07,504533,TRUE,602,CHICAGO,exact
60302,IL,7,Congressional District 7,IL-07,7654458,TRUE,602,CHICAGO,exact
60304,IL,7,Congressional District 7,IL-07,4003156,TRUE,602,CHICAGO,exact
60304,IL,4,Congressional District 4,IL-04,10304,FALSE,602,CHICAGO,exact
60305,IL,7,Congressional District 7,IL-07,6415654,TRUE,602,CHICAGO,exact
60401,IL,2,Congressional District 2,IL-02,146777173,TRUE,602,CHICAGO,exact
60402,IL,4,Congressional District 4,IL-04,14856118,TRUE,602,CHICAGO,exact
60403,IL,14,Congressional District 14,IL-14,12664834,TRUE,602,CHICAGO,exact
60404,IL,14,Congressional District 14,IL-14,40615796,TRUE,602,CHICAGO,exact
60404,IL,1,Congressional District 1,IL-01,134239,FALSE,602,CHICAGO,exact
60406,IL,1,Congressional District 1,IL-01,11621443,TRUE,602,CHICAGO,exact
60406,IL,2,Congressional District 2,IL-02,2289425,FALSE,602,CHICAGO,exact
60407,IL,16,Congressional District 16,IL-16,27760766,TRUE,602,CHICAGO,exact
60407,IL,1,Congressional District 1,IL-01,7236092,FALSE,602,CHICAGO,exact
60408,IL,1,Congressional District 1,IL-01,16539807,TRUE,602,CHICAGO,exact
60409,IL,2,Congressional District 2,IL-02,20063978,TRUE,602,CHICAGO,exact
60410,IL,1,Congressional District 1,IL-01,51905155,TRUE,602,CHICAGO,exact
60410,IL,16,Congressional District 16,IL-16,10420510,FALSE,602,CHICAGO,exact
60411,IL,2,Congressional District 2,IL-02,79487261,TRUE,602,CHICAGO,exact
60415,IL,6,Congressional District 6,IL-06,5869333,TRUE,602,CHICAGO,exact
60416,IL,16,Congressional District 16,IL-16,57033604,TRUE,602,CHICAGO,exact
60416,IL,1,Congressional District 1,IL-01,2059253,FALSE,602,CHICAGO,exact
60417,IL,2,Congressional District 2,IL-02,96065964,TRUE,602,CHICAGO,exact
60418,IL,6,Congressional District 6,IL-06,4886372,TRUE,602,CHICAGO,prefix3
60418,IL,1,Congressional District 1,IL-01,2779022,FALSE,602,CHICAGO,prefix3
60419,IL,2,Congressional District 2,IL-02,10996762,TRUE,602,CHICAGO,exact
60420,IL,2,Congressional District 2,IL-02,179348043,TRUE,675,PEORIA - BLOOMINGTON,exact
60420,IL,16,Congressional District 16,IL-16,71125578,FALSE,675,PEORIA - BLOOMINGTON,exact
60421,IL,14,Congressional District 14,IL-14,92064286,TRUE,602,CHICAGO,exact
60421,IL,1,Congressional District 1,IL-01,62805071,FALSE,602,CHICAGO,exact
60422,IL,2,Congressional District 2,IL-02,10315112,TRUE,602,CHICAGO,exact
60423,IL,1,Congressional District 1,IL-01,92758163,TRUE,602,CHICAGO,exact
60423,IL,2,Congressional District 2,IL-02,5345066,FALSE,602,CHICAGO,exact
60424,IL,16,Congressional District 16,IL-16,129138374,TRUE,602,CHICAGO,exact
60424,IL,2,Congressional District 2,IL-02,7261389,FALSE,602,CHICAGO,exact
60425,IL,2,Congressional District 2,IL-02,14576503,TRUE,602,CHICAGO,exact
60426,IL,2,Congressional District 2,IL-02,18240200,TRUE,602,CHICAGO,exact
60426,IL,1,Congressional District 1,IL-01,1795177,FALSE,602,CHICAGO,exact
60428,IL,2,Congressional District 2,IL-02,8470763,TRUE,602,CHICAGO,exact
60428,IL,1,Congressional District 1,IL-01,4671557,FALSE,602,CHICAGO,exact
60429,IL,2,Congressional District 2,IL-02,10552250,TRUE,602,CHICAGO,exact
60430,IL,2,Congressional District 2,IL-02,17824269,TRUE,602,CHICAGO,exact
60431,IL,14,Congressional District 14,IL-14,33260563,TRUE,602,CHICAGO,exact
60432,IL,14,Congressional District 14,IL-14,14687810,TRUE,602,CHICAGO,exact
60432,IL,1,Congressional District 1,IL-01,7371356,FALSE,602,CHICAGO,exact
60433,IL,14,Congressional District 14,IL-14,27529843,TRUE,602,CHICAGO,exact
60433,IL,1,Congressional District 1,IL-01,7593830,FALSE,602,CHICAGO,exact
